Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
-7.807373,-5.915619,1.9320374,-0.06655884,0.016586304,-0.23423767
-7.624649,-5.644882,1.8359528,-0.065338135,0.04347229,-0.36772156
-7.0163574,-6.648773,1.8863983,-0.05770874,0.07095337,-0.5445709
-6.6845703,-7.9377747,1.944046,-0.058914185,-0.0075531006,-0.5540314
-6.3407593,-7.475357,2.1242065,-0.092819214,-0.16972351,-0.2644806
-6.8961334,-6.1983337,1.5453033,-0.17529297,-0.072906494,0.13624573
-7.247177,-6.234268,1.6269836,-0.12062073,-0.105895996,0.21351624
-7.4010468,-6.466675,1.8431549,0.047668457,-0.0753479,0.19824219
-7.4563446,-6.7254333,1.8959961,0.17259216,0.079208374,0.16282654
-7.4755707,-6.526581,2.1217957,0.28071594,0.16105652,0.14112854
-7.5044403,-6.327713,2.0953674,0.25047302,0.2743683,0.08615112
-7.326523,-6.26062,2.0857697,0.17076111,0.27772522,-0.0012054443
-7.1269684,-6.758972,1.9512482,0.065078735,0.17816162,-0.14169312
-7.206299,-6.3708344,2.1602325,-0.10290527,-0.047546387,-0.12826538
-7.6006165,-6.052185,1.6678162,-0.275177,-0.14834595,-0.040603638
-7.2976685,-6.4499054,1.6822205,-0.22904968,-0.13093567,-0.13467407
-6.8769073,-6.69429,1.778305,-0.12123108,-0.025253296,-0.17529297
-6.9490356,-6.286972,1.7735138,-0.032043457,0.0049743652,-0.067489624
-7.4154816,-5.4699707,1.7470856,0.04949951,0.01109314,0.013458252
-7.4130707,-6.818878,2.0112915,0.08126831,-0.0035705566,-0.12857056
-7.1365814,-7.238159,1.6269836,0.091033936,0.14303589,-0.13925171
-6.973068,-6.8092957,1.7735138,0.19795227,0.20657349,-0.08366394
-7.0572357,-5.7598724,1.862381,0.22268677,0.13693237,-0.04701233
-7.1461945,-6.0234375,2.1770477,0.10481262,-0.035964966,-0.13375854
-7.1053314,-6.301346,1.7446747,-0.109298706,-0.095214844,-0.16217041
-6.88414,-7.082428,1.69664,-0.2210846,-0.11048889,-0.12489319
-6.963455,-7.12796,1.5693207,-0.15359497,-0.06283569,-0.029922485
-6.881729,-5.505905,1.7951202,-0.017990112,0.015045166,0.021408081
-6.7591095,-4.7823334,1.8551636,0.045547485,0.052612305,-0.09100342
-6.6725616,-4.5331573,1.8023376,-0.08609009,0.033065796,-0.33869934
-6.595627,-4.3702393,1.5092773,-0.19818115,9.918213E-4,-0.5045624
-6.4657745,-4.3966064,1.9920807,-0.24064636,-0.12789917,-0.6664429
