Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
0.9673157,-8.062546,3.094345,0.38575745,0.17329407,-0.22434998
0.8976135,-8.211105,2.664383,0.43463135,0.38464355,-0.25610352
0.8399048,-8.43631,2.2416382,0.1820221,0.2420044,-0.2668152
0.8495178,-8.707062,1.9533844,-0.014373779,0.20779419,-0.25091553
0.9096222,-8.88913,1.8909454,-0.22419739,0.073410034,-0.26802063
1.0442657,-8.781326,1.9293671,-0.31765747,0.13723755,-0.28085327
1.2606506,-8.558502,2.011032,-0.3796692,0.063949585,-0.32728577
1.664566,-8.90831,2.0566711,-0.4841156,0.042266846,-0.36943054
1.9458618,-9.159882,2.0662842,-0.57788086,0.030654907,-0.4018097
2.042038,-9.387497,2.1575623,-0.6533356,-0.0032653809,-0.4176941
1.9530945,-9.663025,2.2320251,-0.689682,-0.043273926,-0.40516663
1.8737488,-9.902603,2.3040771,-0.68785095,-0.05731201,-0.3807373
2.0300293,-9.914597,2.0422668,-0.69944763,0.011703491,-0.33338928
2.2319794,-9.85231,1.8981476,-0.7361145,0.0440979,-0.30499268
2.4123077,-9.940964,1.8885345,-0.76908875,0.08532715,-0.2878723
2.5205078,-9.931366,1.6915741,-0.7923126,0.15037537,-0.28788757
2.645523,-9.79718,1.6699371,-0.8515625,0.19589233,-0.30192566
2.8811493,-9.461777,1.1727295,-0.9169159,0.28996277,-0.31506348
2.8763275,-9.255722,0.50016785,-1.007019,0.26004028,-0.38531494
2.8571014,-9.368332,-0.12197876,-1.1252289,0.11982727,-0.43081665
2.821045,-9.368332,0.5986481,-1.1658478,-0.10588074,-0.4754181
2.3906708,-10.103867,2.023056,-1.0528412,-0.121154785,-0.5276489
1.6910248,-11.36174,2.1263428,-0.80513,0.0071411133,-0.47694397
1.4794312,-10.666916,0.7403717,-0.68081665,0.052947998,-0.3187256
1.8929749,-10.00325,-1.2629242,-0.8500366,0.20108032,-0.24450684
2.9268188,-9.425827,-0.5207062,-0.910202,0.29393005,-0.15318298
1.7366943,-9.869064,0.76197815,-0.70617676,0.1265564,-0.108291626
0.39511108,-9.689377,0.4545288,-0.72969055,0.18397522,-0.07437134
-0.21318054,-9.715729,-0.7128601,-0.8341522,0.30340576,0.06825256
-0.85032654,-10.4201355,-0.8185425,-0.8802643,0.19558716,0.27198792
-1.434555,-10.932861,-0.42462158,-0.8775177,-0.059158325,0.45890808
-0.9128418,-10.4201355,-0.6840515,-0.8802643,-0.24362183,0.599411
0.9216461,-9.212601,-0.98669434,-0.9007263,-0.4128418,0.6290283
2.5974426,-8.917892,-1.1932831,-0.7306061,-0.54815674,0.45768738
3.2369843,-9.483337,-0.6600189,-0.5262604,-0.6458893,0.2295227
2.215149,-10.669312,-0.28530884,-0.32254028,-0.5121002,0.056350708
0.71006775,-11.241943,-0.7344818,-0.27275085,-0.3627472,-0.0062713623
0.38067627,-10.583054,-1.4575043,-0.20037842,-0.22010803,0.060012817
0.5561981,-10.00325,-1.3493958,-0.15730286,-0.06800842,0.14889526
-0.023239136,-10.00325,-1.2268982,-0.051315308,0.009567261,0.18217468
-0.5690155,-10.187744,-0.99150085,-0.0042877197,0.086242676,0.18463135
-1.2085724,-10.290756,-0.8954315,0.036636353,0.016601562,0.19500732
-1.1820984,-10.333878,-0.8257599,0.053131104,-0.104660034,0.22525024
-0.23242188,-10.135025,-0.6239929,0.073913574,-0.18162537,0.25976562
0.0897522,-10.137405,-0.41981506,0.12339783,-0.24484253,0.24388123
-0.18432617,-9.744492,-0.5711365,0.1508789,-0.2967682,0.20631409
-0.261261,-9.478531,-0.54953,0.17774963,-0.31173706,0.1940918
-0.088150024,-9.413849,-0.5279083,0.19515991,-0.34259033,0.18003845
0.38549805,-9.375519,-0.5567322,0.18600464,-0.3416748,0.16018677
0.4960785,-9.562393,-0.38859558,0.17988586,-0.386261,0.118652344
0.46243286,-9.636673,-0.5687561,0.1508789,-0.41711426,0.07925415
0.5057068,-9.603134,-0.5615387,0.114227295,-0.42170715,0.056030273
0.5417633,-9.483337,-0.50387573,0.08428955,-0.4116211,0.04168701
0.47924805,-9.603134,-0.41500854,0.07635498,-0.40641785,0.016326904
0.30615234,-9.780426,-0.4438324,0.07084656,-0.4250641,-0.0019836426
0.19316101,-9.8810425,-0.49186707,0.05986023,-0.45896912,-0.010848999
0.01763916,-9.7708435,-0.4102173,0.04824829,-0.49409485,-0.021850586
-0.36224365,-9.835541,-0.751297,0.047332764,-0.4864502,-0.03804016
-0.4920807,-10.024811,-0.8497772,0.037872314,-0.48797607,-0.045669556
-0.17712402,-10.02002,-0.6528168,0.053451538,-0.5377655,-0.0597229
0.31336975,-9.897827,-0.53993225,0.055267334,-0.5667877,-0.078048706
