Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
0.3151703,0.47521973,9.866028,0.11668396,0.042266846,0.021194458
0.07382202,0.47521973,9.770355,0.12461853,0.10397339,0.008972168
0.12451172,0.542099,9.555054,0.09408569,0.20048523,0.016906738
0.20173645,0.575531,9.803833,0.026885986,0.11129761,0.016906738
0.3851776,0.7522278,9.815796,-0.026565552,0.078308105,0.01234436
0.45516968,0.64479065,9.691391,-0.036636353,0.13298035,-0.01789856
0.23071289,0.52059937,9.839706,-0.07054138,0.1418457,-0.045394897
0.052093506,0.49673462,9.736847,-0.07237244,0.17575073,-0.01789856
0.469635,0.604187,9.9066925,-0.07481384,0.09754944,0.008361816
-0.070999146,0.46569824,9.89473,-0.053131104,0.077697754,-0.07714844
-0.18925476,0.34869385,9.385208,-0.013427734,0.09877014,-0.05607605
0.13658142,0.40838623,9.832535,-0.08001709,-0.062179565,0.009277344
-0.022720337,0.4346466,9.660309,-0.07298279,-0.09762573,0.003479004
0.33448792,0.29852295,10.050217,-0.081832886,-0.16177368,0.027618408
0.2162323,0.60894775,9.880371,-0.07696533,-0.023117065,0.003479004
0.17277527,0.54447937,9.9114685,-0.04763794,-0.041122437,-0.011169434
0.21139526,0.489563,9.822952,-0.00579834,-0.0206604,-0.04019165
0.13658142,0.45613098,9.79187,0.018341064,-1.9836426E-4,-0.07929993
0.018310547,0.34628296,9.827744,0.015274048,-0.01852417,-0.055770874
0.32965088,0.32000732,9.901901,3.2043457E-4,-0.041732788,0.02027893
0.3755188,0.4059906,9.861252,-0.014343262,0.030960083,0.047454834
0.26690674,0.480011,9.79187,-0.004562378,0.046218872,0.03982544
0.189682,0.542099,9.677032,0.011306763,0.028808594,0.019058228
0.21139526,0.522995,9.834915,0.011001587,-0.04663086,-0.0029296875
0.24035645,0.513443,9.849274,0.0076446533,-0.05517578,-0.011795044
0.22103882,0.50149536,9.880371,9.3078613E-4,-0.03288269,-0.022476196
0.27656555,0.489563,9.818192,-0.0048675537,-8.087158E-4,-0.018508911
0.21380615,0.3821106,9.801437,-0.014953613,0.0211792,-0.024612427
0.13658142,0.3271942,9.803833,-0.027160645,0.06210327,-0.024307251
0.1800232,0.3391266,9.782288,-0.024414062,0.051727295,-0.011184692
0.11244202,0.4728546,9.866028,-0.023803711,0.014465332,-0.0032348633
0.037612915,0.522995,9.818192,3.2043457E-4,-0.14497375,-0.006286621
0.097961426,0.60894775,9.863632,0.015289307,4.119873E-4,0.0135650635
0.12934875,0.59225464,9.854065,0.026885986,-0.021270752,0.012939453
0.17036438,0.513443,9.839706,0.037582397,0.008056641,0.008666992
0.19932556,0.4107666,9.79187,0.019561768,0.052642822,0.024246216
0.24035645,0.38450623,9.796646,0.0012359619,0.058135986,0.03768921
0.21380615,0.27226257,9.765564,0.0030670166,0.053253174,0.033721924
0.18244934,0.26748657,9.760773,0.0012359619,0.02973938,0.019058228
0.1776123,0.38687134,9.854065,-0.0043029785,-0.0011291504,8.544922E-4
0.18244934,0.532547,9.830139,-0.009796143,0.012008667,-0.013809204
0.100372314,0.58270264,9.8134,0.01373291,0.013534546,-0.045272827
